Geneid SRR420912 SRR420913 SRR420914 SRR420915 SRR420916 SRR420917
BGIOSGA021999 5053 1230 879 2315 770 883
BGIOSGA022000 172 780 301 56 1226 624
BGIOSGA022001 77 31 73 56 53 33
BGIOSGA022002 14 24 24 56 31 31
BGIOSGA022003 0 0 0 3 0 0
BGIOSGA022004 0 4 4 19 14 20
BGIOSGA022005 1071 601 483 645 470 537
BGIOSGA022006 118 6 25 51 0 6
BGIOSGA022007 1084 7462 586 502 2864 1171
BGIOSGA022008 1721 3506 941 1615 3436 3299
BGIOSGA022009 144 725 123 2072 815 1825
BGIOSGA022010 103 59 70 166 74 192
BGIOSGA022011 77 35 154 106 10 124
BGIOSGA022012 250 753 808 881 675 1058
BGIOSGA022013 76 124 43 182 115 150
BGIOSGA022014 0 0 0 0 0 0
BGIOSGA022015 228 197 266 436 160 318
BGIOSGA022016 164 96 179 144 132 139
BGIOSGA022017 22 445 2 60 844 444
BGIOSGA022018 328 409 493 451 247 423
BGIOSGA022019 2230 909 1879 1576 550 626
BGIOSGA022020 120 113 22 266 6 76
BGIOSGA022021 0 0 0 0 0 0
BGIOSGA022022 1039 696 442 1139 793 1231
BGIOSGA022023 121 82 104 101 104 64
BGIOSGA022024 0 0 0 0 0 0
BGIOSGA022025 4 0 0 2 2 0
BGIOSGA022026 1188 1324 1022 1049 1190 1096
BGIOSGA022027 59 116 153 40 140 75
BGIOSGA022028 105 74 55 67 66 93
BGIOSGA022029 74 59 17 56 33 41
BGIOSGA022030 0 0 0 0 0 0
BGIOSGA022031 49 43 47 21 109 55
BGIOSGA022032 0 2 0 0 1 0
BGIOSGA022033 4 3 6 0 5 17
BGIOSGA022034 0 0 0 0 0 0
BGIOSGA022035 158 151 380 373 190 301
BGIOSGA022036 0 0 0 0 0 0
BGIOSGA022037 0 0 4 0 0 0
BGIOSGA022038 0 7 0 0 0 0
BGIOSGA022039 2 0 0 0 0 0
BGIOSGA022040 0 0 0 0 0 0
BGIOSGA022041 11 0 2 14 0 7
BGIOSGA022042 0 0 0 0 0 0
BGIOSGA022043 25 0 0 39 0 6
BGIOSGA022044 0 0 0 0 0 0
BGIOSGA022045 2 2 0 1 0 8
BGIOSGA022046 0 0 0 0 0 0
BGIOSGA022047 0 0 0 0 0 0
BGIOSGA022048 6 0 0 0 0 0
BGIOSGA022049 0 0 0 4 0 0
BGIOSGA022050 2 0 0 2 0 0
BGIOSGA022051 0 2 1 0 2 1
BGIOSGA022052 725 258 244 343 324 370
BGIOSGA022053 0 0 0 0 0 0
BGIOSGA022054 7 0 1 20 6 16
BGIOSGA022055 117 46 81 88 59 56
BGIOSGA022056 185 59 37 168 24 126
BGIOSGA022057 1387 588 607 1316 572 709
BGIOSGA022058 121 19 20 50 0 23
BGIOSGA022059 2382 420 803 1071 505 625
BGIOSGA022060 42 7 19 55 4 24
BGIOSGA022061 11 14 6 37 15 12
BGIOSGA022062 163 107 49 177 71 140
BGIOSGA022063 302 196 213 233 192 233
BGIOSGA022064 468 445 792 367 376 220
BGIOSGA022065 0 0 8 47 0 84
BGIOSGA022066 2233 759 856 1791 652 1309
BGIOSGA022067 3 7 3 0 8 0
BGIOSGA022068 2095 795 1017 1501 343 1347
BGIOSGA022069 6 0 0 6 0 0
BGIOSGA022070 0 0 0 0 0 1
BGIOSGA022071 34 14 10 28 6 7
BGIOSGA022072 0 0 0 0 0 0
BGIOSGA022073 0 0 0 0 0 0
BGIOSGA022074 0 0 0 0 0 0
BGIOSGA022075 0 0 0 0 0 0
BGIOSGA022076 3161 2559 5087 3329 2229 2174
BGIOSGA022077 0 0 0 0 0 0
BGIOSGA022078 1258 432 714 464 23 127
BGIOSGA022079 580 1170 483 617 1054 684
BGIOSGA022080 40 28 24 63 24 28
BGIOSGA022081 62 21 63 57 22 24
BGIOSGA022082 0 0 0 0 0 0
BGIOSGA022083 25 226 42 492 128 590
BGIOSGA022084 214 57 12 99 13 25
BGIOSGA022085 46 2 2 53 0 2
BGIOSGA022086 6 0 0 10 0 0
BGIOSGA022087 0 0 0 0 0 0
BGIOSGA022088 284 2 0 121 0 0
BGIOSGA022089 57 512 17 424 911 482
BGIOSGA022090 17 259 22 27 333 42
BGIOSGA022091 3 3 6 17 0 8
BGIOSGA022092 0 0 0 0 0 0
BGIOSGA022093 0 0 0 0 0 0
BGIOSGA022094 251 215 148 217 118 250
BGIOSGA022095 164 1219 85 489 834 409
BGIOSGA022096 0 0 0 0 0 0
BGIOSGA022097 863 603 271 972 611 535
BGIOSGA022098 105 109 151 156 90 263
BGIOSGA022099 137 95 205 148 129 196
BGIOSGA022100 590 500 633 536 508 385
BGIOSGA022101 811 471 278 477 242 291
BGIOSGA022102 2 0 0 0 1 0
BGIOSGA022103 0 0 0 0 0 0
BGIOSGA022104 0 0 0 0 0 0
BGIOSGA022105 50 6 58 40 0 23
BGIOSGA022106 1370 267 358 862 86 318
BGIOSGA022107 1020 197 672 571 13 431
BGIOSGA022108 21 10 29 40 14 65
BGIOSGA022109 10 2 20 53 10 33
BGIOSGA022110 189 64 145 193 52 139
BGIOSGA022111 262 149 183 199 128 150
BGIOSGA022112 114 99 29 140 54 85
BGIOSGA022113 195 206 361 432 208 528
BGIOSGA022114 0 0 0 0 0 0
BGIOSGA022115 0 0 0 0 0 0
BGIOSGA022116 23 80 70 42 138 108
BGIOSGA022117 2 4 18 45 0 38
BGIOSGA022118 0 0 0 0 0 0
BGIOSGA022119 828 535 812 1079 526 783
BGIOSGA022120 0 0 0 4 1 1
BGIOSGA022121 123 109 56 147 93 86
BGIOSGA022122 0 4 0 0 2 2
BGIOSGA022123 420 700 843 380 586 401
BGIOSGA022124 12 10 16 16 10 5
BGIOSGA022125 586 1019 595 501 806 444
BGIOSGA022126 92 110 14 110 69 166
BGIOSGA022127 369 421 558 463 268 420
BGIOSGA022128 1 1 0 2 0 4
BGIOSGA022129 167 108 26 326 101 157
BGIOSGA022130 1317 771 558 878 494 449
BGIOSGA022131 114 207 285 194 193 173
BGIOSGA022132 0 0 0 0 0 0
BGIOSGA022133 331 279 293 261 94 262
BGIOSGA022134 75 12 10 37 30 17
BGIOSGA022135 0 3 14 8 0 15
BGIOSGA022136 0 0 0 0 0 0
BGIOSGA022137 0 0 0 0 0 4
BGIOSGA022138 0 0 0 0 0 0
BGIOSGA022139 0 0 0 2 0 0
BGIOSGA022140 0 1 0 0 0 1
BGIOSGA022141 59 32 2 76 2 16
BGIOSGA022142 140 80 146 181 109 191
BGIOSGA022143 987 646 1072 1279 632 776
BGIOSGA022144 6 1 1 8 0 8
BGIOSGA022145 8 7 12 13 4 11
BGIOSGA022146 0 0 0 0 0 0
BGIOSGA022147 0 0 0 0 0 0
BGIOSGA022148 0 0 0 0 0 0
BGIOSGA022149 0 0 0 0 0 0
BGIOSGA022150 2 0 0 0 0 0
BGIOSGA022151 10 1 0 2 0 0
BGIOSGA022152 0 0 0 0 0 0
BGIOSGA022153 64 16 41 69 13 33
BGIOSGA022154 1 0 0 0 0 0
BGIOSGA022155 0 0 0 0 0 0
BGIOSGA022156 0 0 0 0 0 0
BGIOSGA022157 0 0 0 0 0 0
BGIOSGA022158 0 0 0 0 0 0
BGIOSGA022159 8 0 15 68 0 32
BGIOSGA022160 3 0 0 0 0 0
BGIOSGA022161 183 84 89 145 120 108
BGIOSGA022162 94 571 511 143 700 427
BGIOSGA022163 4 0 2 5 0 0
BGIOSGA022164 1 11 2 7 79 29
BGIOSGA022165 0 0 0 0 0 0
BGIOSGA022166 615 202 156 224 111 41
BGIOSGA022167 4039 1936 372 1615 888 613
BGIOSGA022168 1 0 0 0 0 0
BGIOSGA022169 1 0 0 0 0 0
BGIOSGA022170 15 21 14 8 27 23
BGIOSGA022171 1048 363 607 411 292 214
BGIOSGA022172 6 1 3 0 4 0
BGIOSGA022173 626 539 421 346 552 349
BGIOSGA022174 3 0 0 0 0 0
BGIOSGA022175 0 0 0 0 0 0
BGIOSGA022176 213 56 377 352 14 289
BGIOSGA022177 175 112 260 244 177 248
BGIOSGA022178 8 6 22 8 10 16
BGIOSGA022179 81 9 0 21 2 0
BGIOSGA022180 16 8 7 30 2 16
BGIOSGA022181 0 0 0 6 2 0
BGIOSGA022182 400 503 557 832 362 492
BGIOSGA022183 0 0 0 0 2 0
BGIOSGA022184 1408 1159 1046 593 470 385
BGIOSGA022185 15 15 35 15 12 4
BGIOSGA022186 1308 2282 1091 1497 2442 1027
BGIOSGA022187 337 126 174 356 189 153
BGIOSGA022188 438 123 145 264 175 173
BGIOSGA022189 0 0 0 0 0 0
BGIOSGA022190 0 0 0 0 0 0
BGIOSGA022191 8 0 0 0 0 0
BGIOSGA022192 4 0 2 4 0 8
BGIOSGA022193 0 0 0 0 0 0
BGIOSGA022194 0 2 10 0 5 2
BGIOSGA022195 0 0 0 0 0 0
BGIOSGA022196 0 0 0 0 0 0
BGIOSGA022197 0 0 0 0 0 0
BGIOSGA022198 0 0 0 0 0 4
BGIOSGA022199 0 0 0 0 0 0
BGIOSGA022200 0 0 0 0 0 0
BGIOSGA022201 0 0 0 0 0 0
BGIOSGA022202 0 0 0 0 0 0
BGIOSGA022203 0 0 0 0 0 0
BGIOSGA022204 0 0 0 0 0 2
BGIOSGA022205 6 16 17 26 19 17
BGIOSGA022206 0 4 13 6 0 0
BGIOSGA022207 29 61 25 48 55 55
BGIOSGA022208 5 0 0 8 2 1
BGIOSGA022209 0 0 0 0 0 0
BGIOSGA022210 0 0 0 4 0 2
BGIOSGA022211 0 0 0 0 0 0
BGIOSGA022212 4 7 5 14 14 11
BGIOSGA022213 1 10 0 29 53 20
BGIOSGA022214 12 17 6 16 21 10
BGIOSGA022215 86 47 40 66 73 56
BGIOSGA022216 452 493 740 531 223 735
BGIOSGA022217 542 242 38 236 16 137
BGIOSGA022218 997 1265 1024 748 857 697
BGIOSGA022219 39 898 59 0 806 245
BGIOSGA022220 86 60 130 152 98 199
BGIOSGA022221 70 108 78 63 102 82
BGIOSGA022222 190 34 66 101 2 51
BGIOSGA022223 5 12 0 4 1 4
BGIOSGA022224 19 17 1 40 9 14
BGIOSGA022225 212 234 109 193 229 230
BGIOSGA022226 154 41 164 124 78 65
BGIOSGA022227 213 56 147 117 73 118
BGIOSGA022228 47 112 10 61 26 58
BGIOSGA022229 114 16 10 52 1 20
BGIOSGA022230 79 310 64 225 580 227
BGIOSGA022231 490 949 1360 2192 816 1179
BGIOSGA022232 0 0 0 0 0 0
BGIOSGA022233 50 37 39 42 29 50
BGIOSGA022234 259 331 443 709 307 458
BGIOSGA022235 0 0 0 1 0 2
BGIOSGA022236 165 115 115 57 155 127
BGIOSGA022237 81 63 60 137 67 110
BGIOSGA022238 158 77 186 117 147 117
BGIOSGA022239 28 21 11 35 34 29
BGIOSGA022240 0 0 4 8 0 2
BGIOSGA022241 0 0 0 0 0 0
BGIOSGA022242 19 170 52 34 358 192
BGIOSGA022243 360 2044 453 521 2990 2199
BGIOSGA022244 19 4 3 87 15 81
BGIOSGA022245 2 6 0 6 8 5
BGIOSGA022246 1891 1043 632 1037 434 621
BGIOSGA022247 18 6 24 9 0 6
BGIOSGA022248 125 9 77 106 0 122
BGIOSGA022249 0 0 0 0 0 0
BGIOSGA022250 0 0 0 0 0 0
BGIOSGA022251 0 1 0 0 2 5
BGIOSGA022252 0 0 0 0 0 0
BGIOSGA022253 108 48 100 106 58 49
BGIOSGA022254 200 207 378 239 156 206
BGIOSGA022255 259 122 398 363 149 215
BGIOSGA022256 0 0 0 0 0 0
BGIOSGA022257 177 113 323 211 110 294
BGIOSGA022258 1 0 0 0 0 0
BGIOSGA022259 15 25 17 23 31 30
BGIOSGA022260 835 218 80 515 83 323
BGIOSGA022261 4 15 0 10 12 13
BGIOSGA022262 228 268 309 305 201 329
BGIOSGA022263 260 280 239 352 223 239
BGIOSGA022264 2 5 2 2 9 6
BGIOSGA022265 0 0 0 0 0 0
BGIOSGA022266 0 0 0 0 0 0
BGIOSGA022267 11 27 11 24 18 18
BGIOSGA022268 65 195 157 326 269 490
BGIOSGA022269 38 118 36 54 79 44
BGIOSGA022270 129 14 8 108 0 65
BGIOSGA022271 0 0 0 0 0 0
BGIOSGA022272 114 42 14 197 2 186
BGIOSGA022273 687 466 583 477 397 430
BGIOSGA022274 28 6 24 19 8 13
BGIOSGA022275 75 115 125 158 126 243
BGIOSGA022276 367 39 154 95 87 38
BGIOSGA022277 153 211 608 417 252 563
BGIOSGA022278 262 94 93 99 25 114
BGIOSGA022279 10 12 18 26 8 9
BGIOSGA022280 0 0 0 0 0 0
BGIOSGA022281 79 16 40 66 24 23
BGIOSGA022282 293 255 510 281 220 247
BGIOSGA022283 325 260 411 357 275 307
BGIOSGA022284 0 0 0 0 0 1
BGIOSGA022285 0 0 0 0 0 0
BGIOSGA022286 54 19 17 54 7 23
BGIOSGA022287 35 21 9 41 3 81
BGIOSGA022288 0 2 2 6 0 6
BGIOSGA022289 28 4 0 51 0 18
BGIOSGA022290 0 0 0 0 0 0
BGIOSGA022291 21 8 11 39 8 22
BGIOSGA022292 8 2 17 9 6 7
BGIOSGA022293 0 3 0 1 2 2
BGIOSGA022294 0 0 0 0 0 0
BGIOSGA022295 15 4 41 28 0 17
BGIOSGA022296 2 0 0 2 0 8
BGIOSGA022297 46 12 26 30 4 9
BGIOSGA022298 334 214 244 370 95 196
BGIOSGA022299 10 0 8 22 3 43
BGIOSGA022300 1 67 27 0 36 37
BGIOSGA022301 0 12 3 1 8 3
BGIOSGA022302 12 158 62 3 170 65
BGIOSGA022303 0 0 4 2 0 0
BGIOSGA022304 0 0 0 0 0 0
BGIOSGA022305 0 0 0 0 0 0
BGIOSGA022306 0 0 0 0 0 0
BGIOSGA022307 2 0 0 0 0 0
BGIOSGA022308 0 0 0 0 0 0
BGIOSGA022309 0 0 0 0 0 0
BGIOSGA022310 0 0 0 0 0 0
BGIOSGA022311 0 0 0 0 0 0
BGIOSGA022312 11 2 12 20 4 6
BGIOSGA022313 0 0 0 4 1 2
BGIOSGA022314 0 0 0 0 0 0
BGIOSGA022315 3 2 2 10 0 2
BGIOSGA022316 16 0 6 6 2 4
BGIOSGA022317 22 16 6 17 23 10
BGIOSGA022318 0 2 0 0 0 0
BGIOSGA022319 0 0 0 0 0 0
BGIOSGA022320 0 0 0 0 0 0
BGIOSGA022321 33 3 11 21 2 10
BGIOSGA022322 1247 355 640 592 451 585
BGIOSGA022323 57 102 43 120 94 122
BGIOSGA022324 474 228 159 211 80 132
BGIOSGA022325 419 235 125 264 193 107
BGIOSGA022326 0 2 0 6 8 0
BGIOSGA022327 0 0 0 0 0 0
BGIOSGA022328 213 109 155 107 53 51
BGIOSGA022329 19 24 5 93 27 53
BGIOSGA022330 0 0 0 0 0 0
BGIOSGA022331 114 233 366 135 390 264
BGIOSGA022332 287 455 518 563 584 814
BGIOSGA022333 3890 1872 1036 2044 1581 889
BGIOSGA022334 300 473 331 314 513 276
BGIOSGA022335 137 75 115 105 49 58
BGIOSGA022336 10 12 26 19 23 23
BGIOSGA022337 22 14 9 54 39 29
BGIOSGA022338 551 728 830 1200 501 1012
BGIOSGA022339 0 0 0 0 0 0
BGIOSGA022340 83 377 458 243 505 349
BGIOSGA022341 229 428 211 240 362 275
BGIOSGA022342 1519 577 768 1857 843 1164
BGIOSGA022343 147 130 150 129 100 135
BGIOSGA022344 14 2 26 32 6 16
BGIOSGA022345 745 108 152 450 4 408
BGIOSGA022346 0 0 0 0 0 0
BGIOSGA022347 0 0 0 0 0 0
BGIOSGA022348 335 145 225 232 109 179
BGIOSGA022349 0 0 0 0 0 0
BGIOSGA022350 0 0 0 0 0 0
BGIOSGA022351 0 0 0 0 0 0
BGIOSGA022352 35 136 19 130 174 130
BGIOSGA022353 6 0 0 4 0 2
BGIOSGA022354 110 89 93 184 185 106
BGIOSGA022355 17 254 32 27 190 67
BGIOSGA022356 204 494 379 342 479 318
BGIOSGA022357 36 22 79 59 19 69
BGIOSGA022358 21 32 3 33 28 23
BGIOSGA022359 25 26 30 26 22 25
BGIOSGA022360 585 3014 3396 2178 3312 3235
BGIOSGA022361 611 128 207 263 6 163
BGIOSGA022362 0 0 0 0 0 0
BGIOSGA022363 0 0 0 0 0 1
BGIOSGA022364 34 6 21 25 6 14
BGIOSGA022365 4 6 5 2 10 3
BGIOSGA022366 223 268 364 342 245 262
BGIOSGA022367 8 16 12 3 6 4
BGIOSGA022368 2 2 0 0 1 0
BGIOSGA022369 0 0 4 0 0 0
BGIOSGA022370 268 77 233 306 29 189
BGIOSGA022371 548 568 66 555 115 185
BGIOSGA022372 693 321 838 713 41 363
BGIOSGA022373 180 172 253 233 216 161
BGIOSGA022374 0 0 0 0 0 0
BGIOSGA022375 307 1067 1632 43 1674 609
BGIOSGA022376 10 3 3 7 3 10
BGIOSGA022377 420 125 38 136 96 110
BGIOSGA022378 190 149 320 224 188 181
BGIOSGA022379 30 37 9 16 32 26
BGIOSGA022380 24 1019 57 685 771 702
BGIOSGA022381 309 687 487 225 734 530
BGIOSGA022382 1096 650 1211 845 606 642
BGIOSGA022383 289 253 300 243 383 302
BGIOSGA022384 299 1205 1169 630 1363 985
BGIOSGA022385 288 177 81 177 74 171
BGIOSGA022386 196 43 127 159 60 37
BGIOSGA022387 81 23 89 61 32 51
BGIOSGA022388 0 8 0 2 1 2
BGIOSGA022389 6 0 0 0 1 0
BGIOSGA022390 1692 1 14 320 0 4
BGIOSGA022391 0 0 0 0 2 2
BGIOSGA022392 0 0 0 0 0 0
BGIOSGA022393 0 0 0 0 0 0
BGIOSGA022394 0 0 0 0 0 0
BGIOSGA022395 52 23 7 34 26 24
BGIOSGA022396 1197 3002 2433 3199 3234 3140
BGIOSGA022397 22 26 38 49 38 42
BGIOSGA022398 216 1080 151 275 1743 533
BGIOSGA022399 2 6 0 8 28 4
BGIOSGA022400 52 12 98 18 0 10
BGIOSGA022401 1028 409 526 649 295 377
BGIOSGA022402 0 0 0 0 0 0
BGIOSGA022403 0 0 0 0 0 0
BGIOSGA022404 25 14 26 20 6 26
BGIOSGA022405 23 13 32 44 6 26
BGIOSGA022406 0 2 0 0 0 0
BGIOSGA022407 0 0 0 0 0 0
BGIOSGA022408 0 0 0 0 0 0
BGIOSGA022409 0 0 0 0 0 0
BGIOSGA022410 307 202 226 159 132 134
BGIOSGA022411 1658 1410 781 1129 698 667
BGIOSGA022412 86 33 11 77 36 77
BGIOSGA022413 619 267 322 487 178 377
BGIOSGA022414 29 4 0 38 0 4
BGIOSGA022415 19 6 10 25 0 7
BGIOSGA022416 36 3 18 23 10 18
BGIOSGA022417 0 0 0 0 0 2
BGIOSGA022418 18 2 0 10 0 0
BGIOSGA022419 12059 1205 1649 4845 306 649
BGIOSGA022420 3 4 0 1 0 6
BGIOSGA022421 46 10 0 33 0 0
BGIOSGA022422 0 0 0 0 0 0
BGIOSGA022423 56 183 123 165 209 82
BGIOSGA022424 188 656 536 374 691 628
BGIOSGA022425 37 30 19 32 30 35
BGIOSGA022426 49 23 76 46 43 55
BGIOSGA022427 10 2 4 22 2 3
BGIOSGA022428 2 272 0 23 302 20
BGIOSGA022429 551 883 668 639 821 647
BGIOSGA022430 149 39 151 229 54 127
BGIOSGA022431 0 36 0 15 95 30
BGIOSGA022432 153 616 315 77 827 86
BGIOSGA022433 229 612 855 219 731 303
BGIOSGA022434 6 0 0 4 0 4
BGIOSGA022435 0 0 0 0 0 0
BGIOSGA022436 25 19 4 1 4 0
BGIOSGA022437 39 21 34 40 30 37
BGIOSGA022438 74 45 93 77 45 61
BGIOSGA022439 0 6 0 0 4 2
BGIOSGA022440 401 126 289 283 59 145
BGIOSGA022441 658 232 791 510 24 273
BGIOSGA022442 22 0 4 8 0 10
BGIOSGA022443 2 0 0 0 0 0
BGIOSGA022444 499 278 210 311 226 300
BGIOSGA022445 411 856 884 561 1214 484
BGIOSGA022446 5 0 2 2 0 0
BGIOSGA022447 212 46 121 200 58 82
BGIOSGA022448 0 0 0 0 0 0
BGIOSGA022449 69 57 146 197 94 140
BGIOSGA022450 87 93 76 117 90 48
BGIOSGA022451 102 53 44 131 47 88
BGIOSGA022452 0 19 2 6 0 6
BGIOSGA022453 0 0 0 0 0 0
BGIOSGA022454 0 0 0 0 0 0
BGIOSGA022455 6 14 0 3 0 2
BGIOSGA022456 6 15 4 64 6 44
BGIOSGA022457 159 74 155 103 112 96
BGIOSGA022458 1618 928 577 1392 779 959
BGIOSGA022459 0 0 0 0 0 0
BGIOSGA022460 307 1160 286 238 1353 930
BGIOSGA022461 218 151 254 276 73 146
BGIOSGA022462 24 15 29 13 20 6
BGIOSGA022463 2565 553 1083 4171 470 2750
BGIOSGA022464 100 24 31 42 8 27
BGIOSGA022465 8 0 0 1 0 0
BGIOSGA022466 43 13 16 4 4 8
BGIOSGA022467 0 0 0 0 0 0
BGIOSGA022468 695 308 649 469 521 533
BGIOSGA022469 812 593 499 612 363 551
BGIOSGA022470 0 0 0 0 0 0
BGIOSGA022471 0 0 0 0 0 0
BGIOSGA022472 0 0 0 0 0 0
BGIOSGA022473 0 0 0 0 0 0
BGIOSGA022474 0 1 0 0 0 0
BGIOSGA022475 0 0 0 0 0 0
BGIOSGA022476 0 0 0 0 0 0
BGIOSGA022477 0 2 0 0 0 0
BGIOSGA022478 858 449 135 190 10 11
BGIOSGA022479 0 0 0 0 0 0
BGIOSGA022480 0 0 2 0 0 2
BGIOSGA022481 156 99 166 107 48 107
BGIOSGA022482 0 0 0 0 0 0
BGIOSGA022483 9 30 7 17 89 50
BGIOSGA022484 4 3 2 7 5 6
BGIOSGA022485 127 118 146 103 125 111
BGIOSGA022486 0 3 1 1 8 6
BGIOSGA022487 0 2 1 0 1 2
BGIOSGA022488 9 75 1 11 29 28
BGIOSGA022489 5 3 0 32 6 8
BGIOSGA022490 0 0 0 0 0 0
BGIOSGA022491 0 0 0 0 0 2
BGIOSGA022492 21 20 10 21 16 3
BGIOSGA022493 26 41 10 7 49 28
BGIOSGA022494 0 2 0 0 0 0
BGIOSGA022495 0 2 0 0 4 2
BGIOSGA022496 109 78 66 136 53 207
BGIOSGA022497 277 173 405 214 137 595
BGIOSGA022498 33 65 31 58 66 163
BGIOSGA022499 0 0 0 0 0 0
BGIOSGA022500 0 0 0 0 0 0
BGIOSGA022501 71 192 234 114 246 196
BGIOSGA022502 187 1369 1877 27 949 242
BGIOSGA022503 6 2 9 6 2 12
BGIOSGA022504 0 0 0 0 0 0
BGIOSGA022505 20 14 27 28 13 18
BGIOSGA022506 0 0 0 0 0 0
BGIOSGA022507 34 38 53 56 27 51
BGIOSGA022508 0 0 0 0 0 0
BGIOSGA022509 202 178 206 270 164 253
BGIOSGA022510 1056 702 1298 899 666 689
BGIOSGA022511 44 77 78 87 72 96
BGIOSGA022512 0 4 0 0 2 2
BGIOSGA022513 2 15 4 2 73 2
BGIOSGA022514 3 2 0 6 0 2
BGIOSGA022515 1084 849 806 1571 373 1018
BGIOSGA022516 16 8 4 14 10 39
BGIOSGA022517 157 33 125 111 18 119
BGIOSGA022518 15 4 2 7 0 0
BGIOSGA022519 0 0 0 0 0 0
BGIOSGA022520 0 1 0 0 6 0
BGIOSGA022521 30 93 4 27 97 52
BGIOSGA022522 154 33 64 54 17 32
BGIOSGA022523 144 34 96 92 34 91
BGIOSGA022524 32 44 20 87 9 20
BGIOSGA022525 0 0 0 0 0 0
BGIOSGA022526 13 36 3 25 34 42
BGIOSGA022527 14 4 6 9 0 12
BGIOSGA022528 0 0 0 0 0 4
BGIOSGA022529 563 505 353 514 440 478
BGIOSGA022530 556 296 267 284 227 166
BGIOSGA022531 24 140 15 18 187 157
BGIOSGA022532 684 247 198 275 161 118
BGIOSGA022533 6 0 0 0 0 2
BGIOSGA022534 134 2869 428 33 2389 871
BGIOSGA022535 0 0 0 0 0 0
BGIOSGA022536 18 42 114 56 71 157
BGIOSGA022537 344 314 109 304 393 301
BGIOSGA022538 0 0 0 0 0 0
BGIOSGA022539 52 0 0 16 0 6
BGIOSGA022540 0 2 0 0 0 0
BGIOSGA022541 0 3 0 0 4 0
BGIOSGA022542 0 0 0 0 0 0
BGIOSGA022543 4 0 0 4 0 0
BGIOSGA022544 0 0 0 0 0 0
BGIOSGA022545 0 0 0 0 0 0
BGIOSGA022546 0 0 0 0 0 0
BGIOSGA022547 26 14 4 13 12 17
BGIOSGA022548 179 417 229 155 473 322
BGIOSGA022549 58 331 44 72 268 217
BGIOSGA022550 414 142 20 348 119 51
BGIOSGA022551 143 2014 207 58 1620 399
BGIOSGA022552 121 25 118 63 14 63
BGIOSGA022553 0 0 0 0 0 0
BGIOSGA022554 459 381 497 586 361 514
BGIOSGA022555 899 70 38 347 79 135
BGIOSGA022556 11 12 2 34 1 26
BGIOSGA022557 218 209 250 115 147 211
BGIOSGA022558 304 285 327 269 159 320
BGIOSGA022559 6 2 0 3 0 0
BGIOSGA022560 42 4 0 49 0 8
BGIOSGA022561 2 0 0 0 0 0
BGIOSGA022562 41 1425 31 75 710 163
BGIOSGA022563 146 166 232 135 256 134
BGIOSGA022564 0 0 6 0 0 2
BGIOSGA022565 12 5 8 27 0 6
BGIOSGA022566 2664 2096 821 1972 2181 1018
BGIOSGA022567 0 7 0 0 24 2
BGIOSGA022568 0 0 0 0 0 0
BGIOSGA022569 0 0 0 0 0 0
BGIOSGA022570 38 12 6 13 32 17
BGIOSGA022571 4 4 8 14 7 22
BGIOSGA022572 195 81 41 169 81 120
BGIOSGA022573 0 0 0 0 0 0
BGIOSGA022574 109 21 7 73 0 2
BGIOSGA022575 3 36 0 14 38 6
BGIOSGA022576 17 2 0 0 0 0
BGIOSGA022577 37 0 0 137 2 71
BGIOSGA022578 0 0 0 1 0 0
BGIOSGA022579 60 2 4 27 2 12
BGIOSGA022580 9 9 30 18 12 4
BGIOSGA022581 21 27 2 6 31 12
BGIOSGA022582 800 1598 1203 415 1691 692
BGIOSGA022583 230 305 449 503 278 360
BGIOSGA022584 70 6 1 177 4 30
BGIOSGA022585 0 0 0 0 0 0
BGIOSGA022586 2 0 0 4 0 0
BGIOSGA022587 12 82 44 16 159 50
BGIOSGA022588 45 4 34 38 14 7
BGIOSGA022589 0 0 0 2 0 0
BGIOSGA022590 452 119 191 246 110 224
BGIOSGA022591 193 210 266 243 178 203
BGIOSGA022592 385 69 33 381 8 157
BGIOSGA022593 44 24 14 174 17 52
BGIOSGA022594 0 0 0 0 0 0
BGIOSGA022595 0 0 0 0 0 0
BGIOSGA022596 0 0 0 2 0 0
BGIOSGA022597 292 141 236 200 115 147
BGIOSGA022598 195 8 75 128 2 22
BGIOSGA022599 406 291 558 375 331 239
BGIOSGA022600 34 17 55 29 24 23
BGIOSGA022601 50 42 16 32 13 14
BGIOSGA022602 155 60 74 164 56 88
BGIOSGA022603 13 20 13 18 8 15
BGIOSGA022604 0 0 0 0 0 0
BGIOSGA022605 0 4 0 0 0 0
BGIOSGA022606 45 111 120 99 90 119
BGIOSGA022607 289 1401 405 84 1780 419
BGIOSGA022608 47 1890 116 62 1235 448
BGIOSGA022609 109 334 76 269 166 257
BGIOSGA022610 413 221 537 350 165 299
BGIOSGA022611 0 1 0 2 0 4
BGIOSGA022612 0 0 0 0 0 0
BGIOSGA022613 0 0 0 0 0 0
BGIOSGA022614 118 168 452 272 273 321
BGIOSGA022615 0 0 0 0 0 0
BGIOSGA022616 409 67 137 653 2 157
BGIOSGA022617 0 0 0 0 0 0
BGIOSGA022618 38 41 46 92 69 70
BGIOSGA022619 80 28 38 32 2 36
BGIOSGA022620 2 0 4 0 0 3
BGIOSGA022621 0 0 0 0 0 0
BGIOSGA022622 57 111 1 41 186 111
BGIOSGA022623 0 0 0 0 0 0
BGIOSGA022624 1686 1845 1175 2179 1662 1716
BGIOSGA022625 0 0 0 0 0 0
